[Info] 2025/09/18 17:36:21, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ChooseAdapter, Adapter : NVIDIA GeForce RTX 3060 Laptop GPU
[Info] 2025/09/18 17:36:22, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:36:22, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Sprite.VS.hlsl, Profile:vs_6_0
[Info] 2025/09/18 17:36:22, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 11804bytes
[Info] 2025/09/18 17:36:22, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Sprite.PS.hlsl, Profile:ps_6_0
[Info] 2025/09/18 17:36:22, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 10656bytes
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Object3d.VS.hlsl, Profile:vs_6_0
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 12972bytes
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Object3d.PS.hlsl, Profile:ps_6_0
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 28316bytes
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Particle.VS.hlsl, Profile:vs_6_0
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 11436bytes
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Particle.PS.hlsl, Profile:ps_6_0
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 9112bytes
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Line.VS.hlsl, Profile:vs_6_0
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 8688bytes
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Line.PS.hlsl, Profile:ps_6_0
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 6736bytes
[Info] 2025/09/18 17:36:23, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Skinning.CS.hlsl, Profile:cs_6_0
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 21564bytes
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Skybox.VS.hlsl, Profile:vs_6_0
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 9196bytes
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Skybox.PS.hlsl, Profile:ps_6_0
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 8872bytes
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Fullscreen.VS.hlsl, Profile:vs_6_0
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 7304bytes
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Begin compile. Path:EngineResources/Shaders/Fullscreen.PS.hlsl, Profile:ps_6_0
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\Helper\DX12Helper.cpp, DX12Helper::CompileShader, Compile succeeded. Size: 7944bytes
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:36:24, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:36:30, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:36:30, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:36:30, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:36:30, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:36:30, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:36:34, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:36:34, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:36:34, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:36:34, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:36:34, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:36:39, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:36:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:36:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:36:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:36:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:36:43, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:36:44, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:36:44, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:36:44, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:36:44, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:36:50, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:36:51, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:36:51, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:36:51, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:36:51, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:36:55, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:36:55, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:36:55, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:36:55, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:36:55, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:36:57, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:36:57, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:36:57, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:36:57, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:36:57, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:37:00, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:37:00, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:37:00, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:37:00, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:37:00, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:27, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:27, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:27, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:27, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:27, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:28, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:28, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:28, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:28, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:28, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:33, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:33, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:33, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:33, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:33, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:38, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:38, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:38, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:38, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:38, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:40, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:42, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:42, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:42, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:42, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:42, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:43, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:43, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:43, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:43, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:43, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:48, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:48, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:48, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:48, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:48, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:54, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:54, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:54, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:54, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:54, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:55, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:56, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:56, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
[Info] 2025/09/18 17:38:56, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateID2D1DeviceContext, D2D device context creation completed
[Info] 2025/09/18 17:38:56, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD2DRenderTarget, D2D render target creation completed
[Info] 2025/09/18 17:38:56, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::ResizeBuffers, Success resizing buffers
[Info] 2025/09/18 17:38:57, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11 device creation completed
[Info] 2025/09/18 17:38:57, D:\VSProject\CG\GameEngine_DX12\Engine\Core\DirectX12\DirectX12_Impl.cpp, DirectX12::CreateD3D11Device, D3D11On12 device creation completed
